timestamp,a_mm,b_mm,x_mm,y_mm,theta_rad,theta_deg
14:38:46,472.0,280.0,420.82451987073347,240.54250609213048,0.4716181055957693,27.02172699259277
14:38:47,472.0,276.0,420.287997860411,241.71513421691083,0.48104340863531453,27.561757077390542
14:38:47,467.0,245.0,413.14019689169027,248.45798327386765,0.5484808594476747,31.425638390059863
14:38:47,471.0,124.0,427.05850383068787,320.4658875873902,0.8402913785619195,48.14514955282773
14:38:48,480.0,108.0,439.7603760803818,342.4211941288982,0.880979515602359,50.47640808149483
14:38:48,492.0,127.0,446.6811813159054,336.83206215398593,0.8458040722016449,48.46100363213261
14:38:48,521.0,60.0,495.67089675976143,432.71201346032933,0.9924738007314902,56.86456005922226
14:38:48,549.0,-1.0,549.4701809706683,550.7375903364535,1.1011643366532011,63.092069040551365
14:38:49,547.0,21.0,537.4610314400077,512.5980364121882,1.065051523425674,61.022957256269855
14:38:49,522.0,-1.0,522.470217631157,523.7378344173711,1.1012473777398064,63.09682694434003
14:38:49,506.0,-1.0,506.47024120034865,507.73799137854996,1.1013007652217888,63.09988582173645
14:38:50,515.0,-1.0,515.4702277626415,516.7379018850331,1.101270326955138,63.09814183752167
14:38:50,490.0,-1.0,490.47026630727595,491.7381586152723,1.101357635885003,63.10314427071673
14:38:50,500.0,-1.0,500.4702504273215,501.7380528350456,1.1013216655919618,63.10108332473762
14:38:50,511.0,-1.0,511.47023367657204,512.7379412698319,1.101283722826478,63.09890936441235
14:38:51,505.0,-1.0,505.4702427229656,506.73800151964576,1.101304214159896,63.1000834313338
14:38:51,555.0,-1.0,555.4701733078855,556.7375393282899,1.1011469793877797,63.09107454249883
14:38:51,550.0,0.0,550.0,550.0,1.0995574287564276,63.0
14:38:52,583.0,0.0,583.0,583.0,1.0995574287564278,63.000000000000014
14:38:52,682.0,0.0,682.0,682.0,1.0995574287564276,63.0
14:38:52,646.0,0.0,646.0,646.0,1.0995574287564276,63.0
14:38:52,-1.0,0.0,1.0,1.0,2.0420352248333655,117.0
14:38:53,656.0,-1.0,656.4700653421869,657.7368209981538,1.100902422086182,63.077062441268176
14:38:53,-1.0,261.0,261.4709623567677,-0.7953484947588765,0.9633079426190858,55.1934794835041
14:38:53,-1.0,250.0,250.47102782835572,-0.7955182087249358,0.9634562444969788,55.20197655520123
14:38:54,763.0,240.0,683.9808000560362,489.46564142575687,0.7845591134092976,44.951925976878464
14:38:54,-1.0,246.0,246.4710530851253,-0.7955837027772673,0.963513454437974,55.20525444336645
14:38:54,-1.0,234.0,234.47113402588346,-0.7957936827573566,0.9636967959762196,55.215759139717356
14:38:54,565.0,234.0,499.84330481477366,328.14195553194634,0.6734285038911858,38.58461107677428
14:38:55,556.0,232.0,491.7762177517786,322.0161901245575,0.6699227273356578,38.38374487622662
14:38:55,521.0,212.0,461.1690079508223,304.58409971458616,0.6816026083882376,39.052952765754256
14:38:55,540.0,181.0,482.27450576058243,338.80046048596637,0.7617973244493068,43.64777153530352
